OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
25518,SPLIR,6,,,,1,293.75,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
25519,SPLIR,2,,,,3,410.0,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
25520,OLDWO,5,,,,1,106.25,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
25521,OTTIK,2,,,,3,105.5,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
25522,LEHMS,2,,,,3,518.5,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
25523,SIMOB,4,,,,1,484.5,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
25524,TRAIH,7,,,,3,406.75,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
25525,HUNGC,3,,,,1,441.5,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
25526,CHOPS,4,,,,1,161.75,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
25527,GALED,2,,,,2,167.25,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
25528,GALED,9,,,,1,368.25,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
25529,ANATR,4,,,,3,273.5,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
25530,HANAR,6,,,,1,145.25,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
25531,FOLKO,4,,,,2,62.5,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
25532,DRACD,8,,,,3,478.75,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
25533,SAVEA,6,,,,3,82.5,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
25534,GREAL,8,,,,2,113.75,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
25535,HUNGC,8,,,,2,69.0,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
25536,LAMAI,3,,,,1,65.0,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
25537,LACOR,6,,,,3,333.75,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
25538,FRANS,4,,,,1,480.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
25539,ERNSH,2,,,,1,364.0,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
25540,RATTC,2,,,,3,234.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
25541,BERGS,1,,,,1,67.5,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
25542,FAMIA,5,,,,3,401.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
25543,GALED,8,,,,3,481.0,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
25544,CENTC,1,,,,3,49.75,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
25545,FRANR,4,,,,3,434.5,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
25546,LAUGB,4,,,,2,342.5,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
25547,GALED,1,,,,3,132.25,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
25548,ERNSH,9,,,,1,132.25,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
25549,QUICK,7,,,,3,95.0,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
25550,SPECD,1,,,,2,213.5,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
25551,BOLID,2,,,,3,321.0,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
25552,NORTS,9,,,,1,436.25,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
25553,BLONP,1,,,,3,391.25,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
25554,SIMOB,1,,,,3,509.0,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
25555,FURIB,8,,,,1,371.5,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
25556,SEVES,2,,,,2,38.75,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
25557,PARIS,6,,,,2,442.5,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
25558,HANAR,4,,,,2,47.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
25559,HANAR,6,,,,3,96.75,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
25560,QUICK,3,,,,2,124.5,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
25561,COMMI,4,,,,2,481.75,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
25562,CONSH,3,,,,2,394.25,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
25563,WOLZA,3,,,,3,431.25,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
25564,SANTG,3,,,,3,342.0,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
25565,OTTIK,9,,,,2,335.25,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
25566,TRADH,8,,,,3,393.25,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25567,GODOS,8,,,,3,92.5,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
25568,QUEEN,7,,,,1,19.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
25569,LILAS,7,,,,2,289.0,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
25570,WOLZA,5,,,,3,139.5,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
25571,EASTC,4,,,,1,62.75,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
25572,OCEAN,2,,,,3,102.5,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
25573,BLAUS,2,,,,2,333.25,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
25574,VAFFE,8,,,,1,457.0,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
25575,BLONP,8,,,,1,435.5,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
25576,DRACD,8,,,,3,328.0,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
25577,LINOD,5,,,,1,434.0,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
25578,BOTTM,7,,,,1,270.0,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
25579,TOMSP,8,,,,3,476.25,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
25580,VAFFE,2,,,,2,270.75,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
25581,PERIC,8,,,,2,441.0,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
25582,WOLZA,3,,,,2,357.0,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
25583,TRADH,1,,,,3,67.25,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
25584,SIMOB,8,,,,1,488.0,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
25585,SANTG,2,,,,3,234.0,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
25586,OTTIK,2,,,,2,317.25,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
25587,GODOS,5,,,,1,148.5,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
25588,BERGS,2,,,,1,16.75,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
25589,SPLIR,1,,,,2,369.0,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
25590,AROUT,3,,,,3,249.0,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
25591,PERIC,1,,,,3,331.5,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
25592,VINET,7,,,,1,216.75,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
25593,SPECD,1,,,,2,146.0,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
25594,OCEAN,1,,,,2,92.75,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
25595,ANTON,1,,,,3,419.0,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
25596,AROUT,9,,,,3,145.0,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
25597,TRAIH,6,,,,1,391.5,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
25598,COMMI,4,,,,1,373.5,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
25599,WANDK,3,,,,2,452.0,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
25600,OLDWO,9,,,,2,79.25,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
25601,ISLAT,7,,,,3,160.75,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25602,VALON,8,,,,3,227.25,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
25603,PRINI,2,,,,2,102.75,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
25604,Val2 ,9,,,,3,412.5,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
25605,PICCO,6,,,,1,86.75,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
25606,THEBI,6,,,,2,79.0,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
25607,FOLIG,6,,,,3,198.25,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
25608,SPLIR,3,,,,2,221.0,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
25609,TORTU,1,,,,3,421.5,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
25610,MORGK,2,,,,1,252.25,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
25611,QUEDE,7,,,,1,47.75,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
25612,VINET,6,,,,1,174.25,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
25613,WOLZA,9,,,,2,56.0,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
25614,ISLAT,8,,,,1,97.25,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
25615,TOMSP,5,,,,1,174.25,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
25616,CHOPS,6,,,,2,298.25,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
25617,HANAR,7,,,,1,207.25,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
25618,OTTIK,8,,,,3,372.25,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
25619,PRINI,8,,,,1,258.75,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
25620,GREAL,9,,,,1,219.25,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
25621,QUEDE,7,,,,1,532.5,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
25622,FAMIA,5,,,,1,254.0,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
25623,VINET,7,,,,3,380.75,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
25624,SANTG,5,,,,2,463.75,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
25625,PICCO,7,,,,2,292.0,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
25626,GALED,2,,,,1,381.75,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
25627,TRADH,6,,,,2,341.75,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
25628,SPLIR,4,,,,2,485.5,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
25629,OTTIK,7,,,,3,17.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
25630,PERIC,9,,,,3,33.25,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
25631,NORTS,6,,,,3,335.25,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
25632,THECR,1,,,,1,314.5,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
25633,PRINI,9,,,,3,470.0,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
25634,TOMSP,7,,,,3,373.25,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
25635,WOLZA,6,,,,2,161.75,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25636,CONSH,9,,,,1,131.5,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
25637,LAZYK,8,,,,1,203.75,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
25638,WOLZA,7,,,,1,308.0,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
25639,ALFKI,7,,,,2,336.75,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
25640,ISLAT,4,,,,3,383.25,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
25641,GODOS,4,,,,2,34.0,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
25642,FOLIG,7,,,,1,358.0,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
25643,RICSU,2,,,,3,511.25,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
25644,ISLAT,8,,,,1,134.25,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
25645,OLDWO,5,,,,1,121.0,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
25646,KOENE,4,,,,1,397.5,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
25647,PARIS,1,,,,1,99.25,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
25648,DRACD,9,,,,2,20.25,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
25649,FURIB,4,,,,2,198.25,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
25650,GREAL,6,,,,1,352.75,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
25651,SIMOB,8,,,,3,403.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
25652,GALED,4,,,,1,455.0,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
25653,LILAS,2,,,,3,321.75,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
25654,PERIC,4,,,,1,429.25,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
25655,VINET,1,,,,3,386.0,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
25656,FRANR,4,,,,3,246.75,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
25657,SEVES,6,,,,3,313.0,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
25658,BERGS,6,,,,2,494.25,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
25659,CONSH,5,,,,3,243.25,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
25660,TRADH,6,,,,1,130.5,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
25661,FISSA,6,,,,2,214.25,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
25662,PICCO,6,,,,2,40.5,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
25663,LILAS,3,,,,3,330.25,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
25664,LINOD,9,,,,1,396.75,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
25665,GOURL,4,,,,3,139.75,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
25666,SPLIR,1,,,,1,426.0,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
25667,ROMEY,1,,,,1,324.75,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
25668,BERGS,5,,,,3,452.75,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
25669,KOENE,3,,,,1,92.75,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
25670,SIMOB,6,,,,2,174.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
25671,FRANK,4,,,,1,198.5,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
25672,FOLIG,4,,,,3,212.75,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
25673,WARTH,5,,,,3,223.0,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
25674,PRINI,7,,,,1,370.25,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
25675,LINOD,2,,,,3,175.75,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
25676,BONAP,1,,,,1,344.25,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
25677,OLDWO,7,,,,2,282.25,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
25678,RICSU,4,,,,1,24.0,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
25679,TOMSP,1,,,,1,145.0,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
25680,KOENE,3,,,,1,109.25,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
25681,WELLI,2,,,,1,366.75,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
25682,LAMAI,4,,,,2,290.75,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
25683,BOLID,7,,,,2,368.75,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
25684,VINET,8,,,,1,185.75,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
25685,LAZYK,4,,,,3,412.5,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
25686,VINET,5,,,,2,353.0,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
25687,WARTH,7,,,,2,57.75,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
25688,Val2 ,2,,,,1,50.0,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
25689,NORTS,9,,,,1,311.25,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
25690,SUPRD,6,,,,1,422.25,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
25691,OTTIK,4,,,,3,320.75,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
25692,HUNGO,3,,,,3,241.5,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
25693,OCEAN,3,,,,1,360.75,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
25694,OLDWO,1,,,,1,521.75,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
25695,WHITC,2,,,,3,388.25,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
25696,BLONP,7,,,,3,511.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
25697,THECR,8,,,,1,504.5,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
25698,KOENE,5,,,,3,394.75,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
25699,LAZYK,1,,,,3,320.5,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
25700,SEVES,9,,,,2,246.75,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25701,WARTH,7,,,,2,279.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
25702,BOTTM,8,,,,2,244.25,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
25703,LEHMS,8,,,,1,158.0,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
25704,ISLAT,6,,,,1,274.5,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
25705,LEHMS,5,,,,2,291.75,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
25706,BLONP,2,,,,3,106.75,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
25707,FRANS,6,,,,2,45.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
25708,REGGC,3,,,,3,323.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
25709,AROUT,2,,,,1,173.25,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
25710,LAMAI,9,,,,2,19.0,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
25711,DRACD,5,,,,3,409.75,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
25712,VINET,1,,,,1,110.5,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
25713,LILAS,3,,,,3,286.75,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
25714,Val2 ,1,,,,3,154.5,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
25715,QUICK,5,,,,3,340.25,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
25716,BERGS,5,,,,3,283.0,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
25717,MORGK,6,,,,1,99.0,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25718,KOENE,2,,,,2,416.75,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
25719,VALON,1,,,,3,331.75,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
25720,TOMSP,7,,,,3,171.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
25721,QUEEN,2,,,,3,333.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
25722,HANAR,8,,,,1,116.75,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
25723,CHOPS,8,,,,1,99.0,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
25724,ANTON,1,,,,2,395.5,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
25725,LETSS,5,,,,2,248.0,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25726,SANTG,8,,,,1,159.25,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
